8206325,complete ratio: [0.93271462 0.80606061 0.5136612 ], critic loss: 24.239042032571486, actor loss: 1.060442184892257
load ratio std: 0.07456291696288726, task latency mean: 21.48455950441334,complete ratio: [0.96527778 0.79391892 0.54807692], critic loss: 27.3445613656561, actor loss: 8.662403298191617
load ratio std: 0.20001536036950968, task latency mean: 20.40745774980391,complete ratio: [0.98117647 0.70786517 0.55737705], critic loss: 26.24699387502546, actor loss: 3.9687481338388038
load ratio std: 0.07771748842588502, task latency mean: 18.304749158925606,complete ratio: [0.93918919 0.721875   0.62234043], critic loss: 25.823811331551052, actor loss: 4.301200359963362
load ratio std: 0.07701679927016356, task latency mean: 21.50643187349801,complete ratio: [0.9752809  0.75163399 0.47596154], critic loss: 26.158298727714943, actor loss: 6.628079964116717
load ratio std: 0.20148719493189438, task latency mean: 17.97831072481152,complete ratio: [0.93872549 0.83333333 0.60512821], critic loss: 25.913470366144054, actor loss: 1.3653843691597807
load ratio std: 0.07561437238106207, task latency mean: 23.39543069968378,complete ratio: [0.96428571 0.57597173 0.42702703], critic loss: 26.315249401196393, actor loss: 5.456888131801863
load ratio std: 0.07388537811503511, task latency mean: 24.027582859607065,complete ratio: [0.97025172 0.71484375 0.48756219], critic loss: 28.73300546560917, actor loss: 6.107461656251653
load ratio std: 0.11058961760756018, task latency mean: 18.994811782753093,complete ratio: [0.97737557 0.80714286 0.54098361], critic loss: 28.443029647669796, actor loss: 8.266608391412161
load ratio std: 0.06445263570562938, task latency mean: 25.034034783632997,complete ratio: [0.91011236 0.69152542 0.55721393], critic loss: 29.34366432090001, actor loss: 7.577478074150915
load ratio std: 0.11275334311012464, task latency mean: 19.180977992966806,complete ratio: [0.96803653 0.7919708  0.5027933 ], critic loss: 26.73185627589526, actor loss: 4.9530274549132605
load ratio std: 0.07354981733820588, task latency mean: 20.402783072572113,complete ratio: [0.99271845 0.65467626 0.48167539], critic loss: 25.882545921077174, actor loss: 5.106488518519155
load ratio std: 0.11552719245982405, task latency mean: 22.635626365612442,complete ratio: [0.8952381  0.70503597 0.53694581], critic loss: 26.900179866373897, actor loss: 5.596782512817182
load ratio std: 0.0772153096238086, task latency mean: 18.816856910651108,complete ratio: [0.96100917 0.77372263 0.53233831], critic loss: 25.04904278975918, actor loss: 5.853119739646913
load ratio std: 0.07583615440907704, task latency mean: 21.438528981659253,complete ratio: [0.96226415 0.71746032 0.61883408], critic loss: 24.787570426865926, actor loss: 7.641777598362121
load ratio std: 0.11160320400942585, task latency mean: 23.85915770382713,complete ratio: [0.98913043 0.65517241 0.49      ], critic loss: 26.826209504596033, actor loss: 9.402551728383134
load ratio std: 0.07913298096255504, task latency mean: 21.585295480890593,complete ratio: [0.92957746 0.73381295 0.58208955], critic loss: 27.588680488080502, actor loss: 9.27668808885094
load ratio std: 0.3911976653171899, task latency mean: 18.713823207456343,complete ratio: [0.9185022  0.82835821 0.49773756], critic loss: 27.754603728742133, actor loss: 9.184609215124476
load ratio std: 0.11223938121812281, task latency mean: 22.046089367795048,complete ratio: [0.97339246 0.68600683 0.51648352], critic loss: 27.708285686998416, actor loss: 7.708272208330089
load ratio std: 0.08396691510623044, task latency mean: 21.48155817503603,complete ratio: [0.97732426 0.7443609  0.45945946], critic loss: 28.607400506759813, actor loss: 5.598506686983848
load ratio std: 0.0752315807403941, task latency mean: 21.363630700052212,complete ratio: [0.96270396 0.69300912 0.55837563], critic loss: 29.417836207884683, actor loss: 6.363961817589564
load ratio std: 0.07675348354224172, task latency mean: 21.362521538426154,complete ratio: [0.98263027 0.75254237 0.51886792], critic loss: 28.489581452901227, actor loss: 6.600242163346488
load ratio std: 0.11176732915060189, task latency mean: 20.592102947398253,complete ratio: [0.94405594 0.73484848 0.44776119], critic loss: 27.016588769326404, actor loss: 5.243698785749781
load ratio std: 0.07737021848860115, task latency mean: 20.68838410666064,complete ratio: [0.98       0.69798658 0.55555556], critic loss: 25.93055315871917, actor loss: 6.411086653402494
load ratio std: 0.07490774236046367, task latency mean: 18.815582795650826,complete ratio: [0.9675     0.79422383 0.47540984], critic loss: 25.18869628923258, actor loss: 4.908103576755869
load ratio std: 0.11305660952789949, task latency mean: 23.276258299451214,complete ratio: [0.91469194 0.70945946 0.43891403], critic loss: 26.679562328162042, actor loss: 5.569697256132753
load ratio std: 0.06680298869487297, task latency mean: 20.163713809335817,complete ratio: [0.93548387 0.8113879  0.51295337], critic loss: 27.610608151647046, actor loss: 5.185011963814157
load ratio std: 0.11606602567840085, task latency mean: 20.246339586379527,complete ratio: [0.9675174  0.76428571 0.53883495], critic loss: 28.587220624542056, actor loss: 3.2626802319163226
load ratio std: 0.07537260542313062, task latency mean: 21.54314847807263,complete ratio: [0.9481982  0.82918149 0.48484848], critic loss: 27.297250238887187, actor loss: 2.7668250742527545
load ratio std: 0.08202284496207983, task latency mean: 20.15791578869122,complete ratio: [0.92986425 0.76433121 0.52195122], critic loss: 26.37491145663939, actor loss: 5.150370521281298
load ratio std: 0.07457447122677703, task latency mean: 19.827575768264026,complete ratio: [1.         0.6986755  0.50802139], critic loss: 25.76512673624709, actor loss: 4.640562263019181
load ratio std: 0.07409584662377137, task latency mean: 22.403163428600134,complete ratio: [0.99308756 0.71785714 0.36111111], critic loss: 28.261685856560906, actor loss: 4.475435952691088
load ratio std: 0.07842625357474746, task latency mean: 18.9789135650802,complete ratio: [0.97737557 0.76363636 0.47783251], critic loss: 28.24258177198275, actor loss: 4.851644600330578
load ratio std: 0.07797695359921031, task latency mean: 19.255081555133433,complete ratio: [1.015625   0.67096774 0.47674419], critic loss: 28.74511345204088, actor loss: 4.240258366070414
load ratio std: 0.11341756469917555, task latency mean: 20.587624542632973,complete ratio: [0.97163121 0.73287671 0.49425287], critic loss: 26.148413573876354, actor loss: 1.3605740500792087
load ratio std: 0.07572130549866606, task latency mean: 19.049543689652396,complete ratio: [0.9577167  0.79061372 0.52083333], critic loss: 26.36901206341974, actor loss: 3.4115411340732544
load ratio std: 0.07771438038206833, task latency mean: 19.767931091878427,complete ratio: [0.98913043 0.70989761 0.50738916], critic loss: 24.53464294027799, actor loss: 2.4361248329770726
load ratio std: 0.07817212564375811, task latency mean: 21.163986140068413,complete ratio: [0.96145125 0.70333333 0.51744186], critic loss: 25.09978997806561, actor loss: 3.8354549571169527
load ratio std: 0.11255485637163459, task latency mean: 23.0361491941657,complete ratio: [0.92974239 0.69009585 0.37198068], critic loss: 24.162917661402965, actor loss: 5.157184445316432
load ratio std: 0.07624167663879317, task latency mean: 20.79158486324074,complete ratio: [0.99282297 0.72425249 0.50561798], critic loss: 27.141947231975827, actor loss: 9.623600587552552
load ratio std: 0.068627131936351, task latency mean: 21.5744168716604,complete ratio: [0.96478873 0.66237942 0.48863636], critic loss: 27.734253302189167, actor loss: 6.3220960079670245
load ratio std: 0.07729454763413118, task latency mean: 20.982068346985592,complete ratio: [0.96321839 0.67957746 0.5625    ], critic loss: 26.922281240219796, actor loss: 7.525545544201267
load ratio std: 0.08449641047230635, task latency mean: 20.61550554875635,complete ratio: [0.96363636 0.70731707 0.52020202], critic loss: 25.540661729245702, actor loss: 6.252318398533929
load ratio std: 0.15605117522336662, task latency mean: 21.786019109443547,complete ratio: [0.96312364 0.71       0.49099099], critic loss: 25.874107388031064, actor loss: 4.394079864119609
load ratio std: 0.11202570326071531, task latency mean: 22.997475715916547,complete ratio: [0.98321343 0.63859649 0.50828729], critic loss: 26.939150066403222, actor loss: 5.343846616404901
load ratio std: 0.15442004114649416, task latency mean: 20.915219960373236,complete ratio: [0.95464853 0.67301587 0.52216749], critic loss: 28.779395149188986, actor loss: 4.142831877101946
load ratio std: 0.11377760966095103, task latency mean: 18.585711829638463,complete ratio: [0.96888889 0.74632353 0.50819672], critic loss: 28.13929204138247, actor loss: 4.96599397195925
load ratio std: 0.07124515339187165, task latency mean: 21.13564589809359,complete ratio: [0.96774194 0.76821192 0.51219512], critic loss: 27.026179439472052, actor loss: 4.774270335492057
load ratio std: 0.26363368529376896, task latency mean: 19.387060575959158,complete ratio: [0.97123894 0.82236842 0.44036697], critic loss: 24.92385525526532, actor loss: 3.1642060116636843
load ratio std: 0.08028526104738563, task latency mean: 19.611255980713892,complete ratio: [0.94675926 0.76315789 0.57978723], critic loss: 23.90153468164541, actor loss: 2.8537155992250893
load ratio std: 0.11104957245479467, task latency mean: 20.38888449206725,complete ratio: [0.94267516 0.7027027  0.55026455], critic loss: 23.36182000581966, actor loss: 4.464614453415153
load ratio std: 0.07808573009722405, task latency mean: 21.007674006786644,complete ratio: [0.95933014 0.73188406 0.44148936], critic loss: 22.912295811405517, actor loss: 3.700576863430843
load ratio std: 0.11190367398989023, task latency mean: 20.842919119294738,complete ratio: [0.98253275 0.73       0.52261307], critic loss: 24.65497780529691, actor loss: 5.110863976560094
load ratio std: 0.08044816499105091, task latency mean: 19.053582119466583,complete ratio: [0.94976077 0.76865672 0.55555556], critic loss: 24.60455402645811, actor loss: 4.026917080720394
load ratio std: 0.11027198068199663, task latency mean: 18.472653275250668,complete ratio: [0.94536817 0.75352113 0.58293839], critic loss: 25.268005380863194, actor loss: 2.691527786348324
load ratio std: 0.07559920770947924, task latency mean: 23.10175780772333,complete ratio: [0.94843049 0.70192308 0.46382979], critic loss: 27.923736606371243, actor loss: 3.7727914724289997
load ratio std: 0.07815262196261723, task latency mean: 21.452065303441604,complete ratio: [0.96955504 0.71428571 0.53448276], critic loss: 28.31254963942866, actor loss: 6.298889532313539
load ratio std: 0.07682953289761382, task latency mean: 21.475394153823544,complete ratio: [0.98349057 0.66312057 0.47027027], critic loss: 28.506474914561334, actor loss: 6.19891938073917
load ratio std: 0.07562433372971632, task latency mean: 18.122141642998674,complete ratio: [0.96666667 0.81481481 0.58208955], critic loss: 26.79102490026684, actor loss: 2.9568897625097574
load ratio std: 0.07533378441436792, task latency mean: 21.597036443995798,complete ratio: [0.95143488 0.71935484 0.47761194], critic loss: 28.505239525605212, actor loss: 2.459910742039792
load ratio std: 0.07501714741498569, task latency mean: 18.021438144152985,complete ratio: [0.98678414 0.80405405 0.54228856], critic loss: 29.735479228948833, actor loss: 0.7672625362462421
load ratio std: 0.07796885933457035, task latency mean: 20.17015376388851,complete ratio: [0.98623853 0.79725086 0.54787234], critic loss: 29.1264536615228, actor loss: 3.2773406012029134
load ratio std: 0.07220905256571176, task latency mean: 21.02761740156539,complete ratio: [0.95508274 0.72       0.41884817], critic loss: 26.976533043462332, actor loss: 3.742021560822691
load ratio std: 0.07902746011473591, task latency mean: 22.549824440820974,complete ratio: [0.99557522 0.72473868 0.46153846], critic loss: 28.23877167036696, actor loss: 7.585582220334315
load ratio std: 0.20023844202554034, task latency mean: 20.98888929371456,complete ratio: [0.93349169 0.77960526 0.47887324], critic loss: 27.779203461172482, actor loss: 8.706210958620229
load ratio std: 0.07392003115847512, task latency mean: 21.96146439396324,complete ratio: [0.96018735 0.74911661 0.44973545], critic loss: 27.037867173761278, actor loss: 9.726221881005491
load ratio std: 0.07994359096895366, task latency mean: 20.17701107929389,complete ratio: [0.95475113 0.72953737 0.53846154], critic loss: 24.16843966324224, actor loss: 6.429288524919462
load ratio std: 0.11703845578844244, task latency mean: 20.017939539024688,complete ratio: [0.97180043 0.83116883 0.48404255], critic loss: 24.910708356676484, actor loss: 5.343014522005417
load ratio std: 0.07465924891388152, task latency mean: 20.154430549118658,complete ratio: [0.9804401  0.69565217 0.515     ], critic loss: 25.908849175549392, actor loss: 4.675122476264171
load ratio std: 0.07848513442206372, task latency mean: 22.967368270653555,complete ratio: [0.97192225 0.69255663 0.56830601], critic loss: 26.234255028026002, actor loss: 5.783341452855955
load ratio std: 0.07789850796020963, task latency mean: 22.363968439656873,complete ratio: [0.96995708 0.6635514  0.53271028], critic loss: 27.139495627483313, actor loss: 8.884642416074206
load ratio std: 0.07640797068910446, task latency mean: 22.39921052078611,complete ratio: [0.97251586 0.7189781  0.44549763], critic loss: 28.355522660619705, actor loss: 9.012203737537591
load ratio std: 0.15962036440833743, task latency mean: 20.096876386385993,complete ratio: [0.97111111 0.76923077 0.60795455], critic loss: 28.3640049651573, actor loss: 8.770717451991056
load ratio std: 0.15585335033940353, task latency mean: 20.007301489826965,complete ratio: [0.9547619  0.71986971 0.56650246], critic loss: 28.131172518621717, actor loss: 6.390525162170715
load ratio std: 0.078453990622135, task latency mean: 19.23158346758222,complete ratio: [0.9470339  0.73928571 0.51243781], critic loss: 25.68428372953187, actor loss: 5.438844700797112
load ratio std: 0.15581622358257094, task latency mean: 17.915108433957236,complete ratio: [0.9627193  0.74253731 0.58638743], critic loss: 25.00488589449981, actor loss: 1.1925334573321589
load ratio std: 0.07359471325516023, task latency mean: 21.12107280176891,complete ratio: [0.97408207 0.66666667 0.59390863], critic loss: 23.72882991686985, actor loss: 2.2516727970073958
load ratio std: 0.5348576754662123, task latency mean: 20.31234348201834,complete ratio: [0.95522388 0.80263158 0.55329949], critic loss: 25.160559960246907, actor loss: 3.6360267404741746
load ratio std: 0.07354750716465029, task latency mean: 22.513762980220747,complete ratio: [1.00228833 0.70790378 0.44808743], critic loss: 26.308439788547993, actor loss: 5.000258394404064
load ratio std: 0.15705100408910844, task latency mean: 17.666876361228383,complete ratio: [0.98104265 0.87372014 0.53301887], critic loss: 26.861600575457533, actor loss: 3.575308678678366
load ratio std: 0.07554130346323616, task latency mean: 22.403439967308405,complete ratio: [0.95545657 0.76797386 0.46634615], critic loss: 28.031417583364895, actor loss: 6.3857617000937195
load ratio std: 0.07687818096634436, task latency mean: 19.673788444672468,complete ratio: [0.92473118 0.75       0.54787234], critic loss: 25.536185325968855, actor loss: 3.5445455428594927
load ratio std: 17.624244678551758, task latency mean: 19.556324690705146,complete ratio: [0.99052133 0.78853047 0.62135922], critic loss: 24.185544751163643, actor loss: 5.641792462818121
load ratio std: 0.07763278201329787, task latency mean: 20.71015096462322,complete ratio: [0.96992481 0.80743243 0.5       ], critic loss: 26.964435746543494, actor loss: 4.556120012880323
load ratio std: 0.07383312339644259, task latency mean: 18.83611149986667,complete ratio: [0.95714286 0.72312704 0.60621762], critic loss: 25.905749839054618, actor loss: 4.126151963242565
load ratio std: 0.07919205117673284, task latency mean: 18.89300124900793,complete ratio: [0.97297297 0.78343949 0.50485437], critic loss: 27.475348451559675, actor loss: 1.4442344899954984
load ratio std: 0.0739496763184026, task latency mean: 21.839352992678286,complete ratio: [0.99271845 0.62886598 0.45226131], critic loss: 26.18770611484906, actor loss: 2.9781211665904648
load ratio std: 0.08001676963822829, task latency mean: 20.872427338846798,complete ratio: [0.96144578 0.70169492 0.45604396], critic loss: 26.810684871633562, actor loss: 5.380067149503029
load ratio std: 0.07684475084113301, task latency mean: 21.24777135260967,complete ratio: [0.98518519 0.68045113 0.5173913 ], critic loss: 28.0861800489556, actor loss: 4.094176724668744
load ratio std: 0.07316479012319674, task latency mean: 21.84616137833521,complete ratio: [0.97066667 0.75827815 0.56281407], critic loss: 27.93804958129872, actor loss: 5.55383483614685
load ratio std: 0.201418727837449, task latency mean: 20.773221253411894,complete ratio: [0.95807128 0.6797153  0.47738693], critic loss: 28.05917977336219, actor loss: 8.061408526076745
load ratio std: 0.07349413427823333, task latency mean: 19.768265861189107,complete ratio: [0.98922414 0.73234201 0.51      ], critic loss: 26.17833085972818, actor loss: 6.486261563757816
load ratio std: 0.07671871134090641, task latency mean: 19.222138643971785,complete ratio: [0.95410628 0.85467128 0.59090909], critic loss: 25.952931854594027, actor loss: 2.988128703713486
load ratio std: 0.10966790861847069, task latency mean: 22.383054878598614,complete ratio: [0.99271845 0.6977492  0.49537037], critic loss: 27.675947500394578, actor loss: 5.960773831200472
load ratio std: 0.07471392497005956, task latency mean: 20.29217409765933,complete ratio: [0.97025172 0.72147651 0.50837989], critic loss: 28.996952473399467, actor loss: 4.542649514288915
load ratio std: 0.11235504547106569, task latency mean: 20.859160655091618,complete ratio: [0.98834499 0.68350168 0.54594595], critic loss: 27.59875360370929, actor loss: 6.711877335095525
load ratio std: 0.07279205144266605, task latency mean: 19.240348942504102,complete ratio: [0.96708861 0.79858657 0.45365854], critic loss: 28.18229047686875, actor loss: 5.464481805515158
load ratio std: 0.07729979993496908, task latency mean: 23.126054824029058,complete ratio: [0.96923077 0.69281046 0.46829268], critic loss: 30.04663237299958, actor loss: 6.923823166166383
load ratio std: 0.11330508547649731, task latency mean: 21.590523547837766,complete ratio: [1.0045045  0.75806452 0.46948357], critic loss: 32.4651745336108, actor loss: 6.897745383999625
load ratio std: 0.24772076876199894, task latency mean: 24.185006765184855,complete ratio: [0.97256858 0.60754717 0.40104167], critic loss: 35.074518011669966, actor loss: 13.858977167487797
load ratio std: 0.07777062386444226, task latency mean: 21.66339317404025,complete ratio: [0.98806683 0.62883436 0.60301508], critic loss: 33.36099975529512, actor loss: 6.547502272555761
load ratio std: 0.20134725561244785, task latency mean: 22.349968847899817,complete ratio: [0.96887967 0.69230769 0.51904762], critic loss: 31.097721106344245, actor loss: 7.621228274684329
load ratio std: 0.08034117424102953, task latency mean: 21.569048761376262,complete ratio: [0.98868778 0.69135802 0.48309179], critic loss: 29.4310784899194, actor loss: 7.3657098176648335
load ratio std: 0.0784159878956002, task latency mean: 15.693926525051642,complete ratio: [0.99354839 0.79930796 0.5625    ], critic loss: 28.938320781334873, actor loss: 3.0480807131939276
load ratio std: 0.05983664714530727, task latency mean: 21.507224086147897,complete ratio: [0.97986577 0.70610687 0.53684211], critic loss: 25.682403956849186, actor loss: 1.3305098467951109
load ratio std: 0.076202683054107, task latency mean: 21.70238121595395,complete ratio: [0.98488665 0.75087719 0.57653061], critic loss: 24.280081077074602, actor loss: 0.4503521948611603
load ratio std: 0.0720976244967709, task latency mean: 18.633650251058157,complete ratio: [0.98190045 0.7484472  0.585     ], critic loss: 22.17140231888225, actor loss: 2.090947577512906
load ratio std: 0.1535795205772855, task latency mean: 19.805527164611675,complete ratio: [0.9793578  0.73986486 0.4950495 ], critic loss: 23.235413274322063, actor loss: 4.5863192547461775
load ratio std: 0.10871007260710155, task latency mean: 20.56245780103144,complete ratio: [0.95918367 0.77898551 0.52475248], critic loss: 22.760065244541256, actor loss: 2.4477652810235258
load ratio std: 0.07677860230105436, task latency mean: 21.86157691814676,complete ratio: [1.00228311 0.6372549  0.46195652], critic loss: 24.371023798379973, actor loss: 5.096729770624362
load ratio std: 0.075279118056697, task latency mean: 19.35822145996605,complete ratio: [0.97892272 0.7076412  0.47727273], critic loss: 25.17051520816338, actor loss: 4.827052646499856
load ratio std: 0.11024004999976693, task latency mean: 19.204112053178836,complete ratio: [1.00223714 0.69536424 0.56613757], critic loss: 25.165793876237075, actor loss: 3.5473452167062134
load ratio std: 0.08053696471369853, task latency mean: 20.45588380483498,complete ratio: [1.00833333 0.65714286 0.57219251], critic loss: 24.918448406096125, actor loss: 2.2683883772308677
load ratio std: 0.08070917550477041, task latency mean: 22.23341425668278,complete ratio: [0.98969072 0.57432432 0.56756757], critic loss: 25.18459834037366, actor loss: 5.6655298345393525
load ratio std: 0.07714693276774384, task latency mean: 25.05353308431146,complete ratio: [0.97959184 0.62738854 0.44198895], critic loss: 27.794753800951526, actor loss: 11.207837866408214
load ratio std: 0.07823792134157803, task latency mean: 19.287610029274326,complete ratio: [0.95384615 0.72916667 0.53439153], critic loss: 27.513535678362892, actor loss: 11.356763758898609
load ratio std: 0.07645747508546288, task latency mean: 20.436616576920102,complete ratio: [0.99009901 0.79310345 0.57487923], critic loss: 30.076706587106933, actor loss: 6.888986811773421
load ratio std: 0.1135819279575446, task latency mean: 18.081255909971315,complete ratio: [0.96933962 0.82692308 0.56122449], critic loss: 27.399083605598214, actor loss: 2.7515854886867204
load ratio std: 0.07655785056139681, task latency mean: 19.738868888500164,complete ratio: [0.97362637 0.69936709 0.50295858], critic loss: 26.938657235373444, actor loss: 3.2650054651472744
load ratio std: 0.07401646186631412, task latency mean: 17.69740766293651,complete ratio: [0.98474946 0.79693487 0.54773869], critic loss: 25.91862379452322, actor loss: -1.0999364102007978
load ratio std: 0.05727774610933952, task latency mean: 21.582274007333083,complete ratio: [0.9816092 0.6928839 0.4301676], critic loss: 26.95166474470698, actor loss: 0.44760427538188485
load ratio std: 0.15713621714967227, task latency mean: 21.503183390417504,complete ratio: [0.96069869 0.74747475 0.46478873], critic loss: 29.321949350615093, actor loss: 1.9830370252465186
load ratio std: 0.0753885192909582, task latency mean: 24.366614792180158,complete ratio: [0.98226164 0.66118421 0.37113402], critic loss: 29.372008085902472, actor loss: 8.88085179163443
load ratio std: 0.0789262850612484, task latency mean: 18.04554120495379,complete ratio: [0.96573876 0.73591549 0.59259259], critic loss: 29.343109464403046, actor loss: 6.717269135401445
load ratio std: 0.07547131527869823, task latency mean: 20.786495117565313,complete ratio: [0.96721311 0.6852459  0.53398058], critic loss: 28.43801676573807, actor loss: 7.939990529862451
load ratio std: 0.08200936156014678, task latency mean: 18.264231652548297,complete ratio: [0.97222222 0.77894737 0.51912568], critic loss: 26.60446100193709, actor loss: 2.7179551576032397
load ratio std: 0.11251332297984874, task latency mean: 22.351147724226944,complete ratio: [0.93981481 0.73703704 0.49748744], critic loss: 25.66622133214929, actor loss: 3.6787220619546788
load ratio std: 0.11214063321095609, task latency mean: 21.704961190230126,complete ratio: [0.98503741 0.75352113 0.46082949], critic loss: 27.148921578570203, actor loss: 4.73749273930537
load ratio std: 0.07765814379523893, task latency mean: 22.650672756397043,complete ratio: [0.94036697 0.73786408 0.54205607], critic loss: 26.585772062499608, actor loss: 8.719599612089663
load ratio std: 0.19985759671560588, task latency mean: 19.81304124328091,complete ratio: [0.97695853 0.740625   0.56862745], critic loss: 25.597268849333027, actor loss: 8.964178028067703
load ratio std: 0.15465196629295846, task latency mean: 21.223088392487085,complete ratio: [0.95768374 0.64333333 0.46927374], critic loss: 23.096254343532372, actor loss: 7.873170836598229
load ratio std: 0.07748153204910307, task latency mean: 19.495307067835444,complete ratio: [0.96575342 0.66666667 0.50877193], critic loss: 22.72051516606319, actor loss: 4.086041747063415
load ratio std: 0.07671348730422176, task latency mean: 19.532622938645936,complete ratio: [0.98030635 0.77083333 0.5627907 ], critic loss: 23.80513118970074, actor loss: 3.0020116272730433
load ratio std: 0.11401687545903628, task latency mean: 23.523434914957306,complete ratio: [0.94630872 0.66076696 0.53233831], critic loss: 24.87598387182846, actor loss: 5.8734653465225035
load ratio std: 0.07812858797363251, task latency mean: 22.078625521827068,complete ratio: [0.96902655 0.70588235 0.43352601], critic loss: 27.62139394101095, actor loss: 8.46902416910468
load ratio std: 0.11284237762114022, task latency mean: 22.358489374777825,complete ratio: [0.95662651 0.69863014 0.51955307], critic loss: 29.5339556100577, actor loss: 7.544991046570772
load ratio std: 0.11745815361203572, task latency mean: 21.086507130296724,complete ratio: [0.97991071 0.68478261 0.47619048], critic loss: 29.183096731632997, actor loss: 9.872131609600038
load ratio std: 0.11336296935816195, task latency mean: 21.46688524178564,complete ratio: [1.00234192 0.74917492 0.51141553], critic loss: 28.530059473550022, actor loss: 7.360034806220082
load ratio std: 0.07504821237285626, task latency mean: 20.867952487338155,complete ratio: [0.95515695 0.6942446  0.49714286], critic loss: 27.014034748192778, actor loss: 6.8551502833540185
load ratio std: 0.1100697954853116, task latency mean: 21.749716340159626,complete ratio: [0.98488665 0.6958042  0.52659574], critic loss: 27.8664295054323, actor loss: 7.887321206946121
load ratio std: 0.1138819075268049, task latency mean: 21.48241812359726,complete ratio: [0.96774194 0.67128028 0.45744681], critic loss: 25.959685880110943, actor loss: 7.345398693826515
load ratio std: 0.07645021112844726, task latency mean: 22.142390098964952,complete ratio: [0.99342105 0.62323944 0.51955307], critic loss: 26.557729059133816, actor loss: 8.231537805984617
load ratio std: 0.07379449776029051, task latency mean: 19.573244748433492,complete ratio: [0.98663697 0.75700935 0.51724138], critic loss: 24.653385194741027, actor loss: 5.239472466927178
load ratio std: 0.07255295865342165, task latency mean: 22.80308173022827,complete ratio: [0.992891   0.6862069  0.48076923], critic loss: 28.487000457960598, actor loss: 7.317366674507778
load ratio std: 0.07838089704667764, task latency mean: 19.114268683503497,complete ratio: [0.94793926 0.78076923 0.57211538], critic loss: 30.026831093389546, actor loss: 4.538130758401417
load ratio std: 0.07719222747676485, task latency mean: 20.575195964841082,complete ratio: [0.99553571 0.67482517 0.46728972], critic loss: 30.262795372758802, actor loss: 5.485414771390123
load ratio std: 0.0819613310307797, task latency mean: 21.85249342970302,complete ratio: [0.98927039 0.78671329 0.46222222], critic loss: 29.871301872954508, actor loss: 6.183600216923951
load ratio std: 0.07291228515760896, task latency mean: 22.979737083797847,complete ratio: [0.94226328 0.73021583 0.40888889], critic loss: 27.844640671322473, actor loss: 7.803123863591544
load ratio std: 0.07767397788926937, task latency mean: 19.354710377478522,complete ratio: [0.99097065 0.81904762 0.56315789], critic loss: 26.998481063119364, actor loss: 9.177230548496734
load ratio std: 0.0774846054849332, task latency mean: 19.86160398733748,complete ratio: [0.98831776 0.78644068 0.40487805], critic loss: 27.073218006141946, actor loss: 6.445811701076133
load ratio std: 0.08010675082935777, task latency mean: 20.52957173722651,complete ratio: [0.95852535 0.7        0.55828221], critic loss: 25.40053182100342, actor loss: 3.247438376406715
load ratio std: 0.11021331948157109, task latency mean: 21.32500306109201,complete ratio: [0.99766355 0.72992701 0.5027027 ], critic loss: 27.933285737334863, actor loss: 5.518559336140827
load ratio std: 0.061848439363716555, task latency mean: 20.43067305431061,complete ratio: [0.97630332 0.67398119 0.48484848], critic loss: 27.29044183136649, actor loss: 6.898431184582139
load ratio std: 0.07845978594510615, task latency mean: 21.89450992324677,complete ratio: [0.98533007 0.7029703  0.54368932], critic loss: 26.26968064964932, actor loss: 6.471384780151399
load ratio std: 0.07507219419012925, task latency mean: 21.51724050568162,complete ratio: [0.99316629 0.69283276 0.4973262 ], critic loss: 23.989972823475583, actor loss: 5.907805063911146
load ratio std: 0.07434652431315297, task latency mean: 20.02112219212422,complete ratio: [0.99778761 0.7148289  0.455     ], critic loss: 23.692770150918246, actor loss: 7.05133447554104
load ratio std: 0.07710656868162578, task latency mean: 22.53577774407669,complete ratio: [0.94394619 0.71474359 0.48557692], critic loss: 23.86987108302549, actor loss: 6.870929815092936
load ratio std: 0.08310631861590068, task latency mean: 20.813401350982037,complete ratio: [1.00221239 0.73400673 0.45856354], critic loss: 24.646213779966757, actor loss: 6.264793956066706
load ratio std: 0.15461904610726712, task latency mean: 19.31458981194793,complete ratio: [0.98090692 0.79238754 0.53968254], critic loss: 25.138275363771942, actor loss: 6.837219069882446
load ratio std: 0.07843141366577662, task latency mean: 19.29518964319896,complete ratio: [0.97777778 0.80696203 0.51      ], critic loss: 24.79020027547738, actor loss: 1.4218430543796858
load ratio std: 0.08426772842133519, task latency mean: 19.415398666588892,complete ratio: [0.97136038 0.76865672 0.47457627], critic loss: 25.92932738791017, actor loss: 2.432335649421657
load ratio std: 0.0701907065547941, task latency mean: 26.27588196970957,complete ratio: [0.95359629 0.61561562 0.41395349], critic loss: 29.086889399021402, actor loss: 5.573076974943595
load ratio std: 0.05987980025441342, task latency mean: 21.783825440801188,complete ratio: [0.94382022 0.77358491 0.56218905], critic loss: 29.635199539416778, actor loss: 6.352251234134232
load ratio std: 0.0818207020134796, task latency mean: 24.368883032522454,complete ratio: [0.98639456 0.68316832 0.51741294], critic loss: 30.90281801223, actor loss: 11.934441960385017
load ratio std: 0.11218131075699347, task latency mean: 24.141364583519202,complete ratio: [0.98341232 0.65410959 0.46261682], critic loss: 29.707719491947493, actor loss: 14.508065889267268
load ratio std: 0.07381280249437948, task latency mean: 21.241686443105255,complete ratio: [0.97021277 0.74013158 0.51685393], critic loss: 28.9065094655062, actor loss: 12.100301938449482
